Date,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,SnowDepth
2018-01-29,42.6,39.42857142857143,50.528571428571425,30.8,0.05714285714285715,6.071428571428571,15.0,23.7,
2018-01-30,33.67142857142857,29.557142857142857,43.14285714285713,26.925,0.03142857142857143,6.628571428571428,19.26,31.049999999999997,1.2
2018-01-31,25.428571428571427,18.571428571428573,34.45714285714286,9.25,0.022857142857142857,7.114285714285714,20.02,27.25,1.2
2018-02-01,35.785714285714285,23.842857142857145,43.17142857142857,22.550000000000004,0.002857142857142857,5.714285714285714,15.040000000000001,23.333333333333332,
2018-02-02,32.642857142857146,22.514285714285712,42.98571428571429,21.05,0.12857142857142856,7.385714285714286,19.240000000000002,26.05,
2018-02-03,22.014285714285716,16.585714285714285,36.04285714285714,4.1,0.08571428571428573,8.257142857142858,21.8,28.5,
2018-02-04,34.32857142857143,21.942857142857147,43.25714285714285,21.625,0.0,5.614285714285714,13.02,20.299999999999997,
2018-02-05,36.58571428571429,29.385714285714283,45.142857142857146,27.6,0.547142857142857,7.1000000000000005,21.02,27.225,
2018-02-06,30.485714285714284,25.87142857142857,38.4,14.45,0.004285714285714286,3.5142857142857147,11.8,44.1,
2018-02-07,33.128571428571426,28.014285714285712,44.31428571428571,25.875,0.005714285714285714,5.0,14.84,27.666666666666668,1.2
2018-02-08,32.214285714285715,25.842857142857145,44.142857142857146,20.45,0.37142857142857144,7.057142857142857,19.419999999999998,26.825000000000003,
2018-02-09,29.71428571428572,25.685714285714283,35.4,15.474999999999998,0.0014285714285714286,5.228571428571429,12.819999999999999,17.7,
2018-02-10,40.65714285714286,29.885714285714283,47.6,36.95,0.0,3.028571428571429,12.54,15.9,
2018-02-11,46.800000000000004,38.57142857142857,57.74285714285714,46.425000000000004,0.43142857142857144,3.4571428571428577,14.02,21.45,
2018-02-12,48.39999999999999,40.17142857142857,61.24285714285714,38.3,0.5071428571428572,6.4,16.0,21.725,
2018-02-13,32.542857142857144,26.95714285714286,40.74285714285714,14.075000000000001,0.0014285714285714286,6.042857142857143,14.6,25.933333333333334,
2018-02-14,39.17142857142857,29.057142857142853,50.9,29.799999999999997,0.002857142857142857,3.914285714285714,10.8,15.9,
2018-02-15,48.228571428571435,38.55714285714286,57.628571428571426,43.6,0.05285714285714286,4.2,9.36,38.1,
2018-02-16,53.74285714285714,43.628571428571426,58.78571428571428,49.25,0.08142857142857143,4.928571428571429,18.359999999999996,27.8,
2018-02-17,35.31428571428572,29.142857142857142,49.471428571428575,20.05,0.028571428571428574,6.2714285714285705,18.02,24.725,
2018-02-18,37.25714285714286,30.442857142857143,44.714285714285715,28.425,0.24285714285714285,5.042857142857144,15.580000000000002,24.299999999999997,1.2
2018-02-19,40.94285714285714,33.6,47.44285714285714,32.2,0.012857142857142857,3.6999999999999997,10.8,16.5,2.1
2018-02-20,51.699999999999996,37.885714285714286,66.71428571428571,48.775000000000006,0.017142857142857144,4.342857142857143,11.52,19.55,
2018-02-21,60.314285714285724,47.11428571428572,73.88571428571429,53.675000000000004,0.0,5.128571428571428,12.84,18.7,
2018-02-22,49.44285714285714,37.44285714285714,71.95714285714287,39.949999999999996,0.017142857142857144,6.457142857142857,15.0,21.575000000000003,
2018-02-23,37.714285714285715,36.31428571428571,39.857142857142854,34.45,0.05857142857142857,5.214285714285714,11.620000000000001,15.55,
2018-02-24,45.07142857142857,37.642857142857146,53.24285714285714,40.575,0.045714285714285714,4.128571428571428,11.6,19.5,
2018-02-25,42.785714285714285,40.34285714285714,50.37142857142857,40.2,0.35000000000000003,5.871428571428572,16.02,22.5,
2018-02-26,44.94285714285714,40.471428571428575,51.17142857142857,35.575,0.1842857142857143,3.7285714285714286,12.64,27.05,
2018-02-27,45.82857142857143,38.75714285714286,54.91428571428571,23.475,0.004285714285714286,4.414285714285714,12.820000000000002,35.0,
2018-02-28,47.11428571428571,38.800000000000004,60.11428571428572,29.95,0.011428571428571429,5.357142857142857,12.78,27.0,
2018-03-01,52.41428571428572,42.042857142857144,59.27142857142858,38.775,0.01,3.7428571428571433,11.379999999999999,32.1,
2018-03-02,40.75714285714286,34.75714285714285,54.92857142857143,37.425000000000004,0.7857142857142857,11.014285714285714,30.839999999999996,40.45,
2018-03-03,40.214285714285715,35.24285714285714,47.08571428571428,28.974999999999998,0.5857142857142856,12.214285714285712,23.76,31.75,
2018-03-04,41.214285714285715,37.871428571428574,45.800000000000004,26.9,0.0014285714285714286,10.114285714285716,20.0,33.225,
2018-03-05,37.057142857142864,33.6,43.357142857142854,22.5,0.0,9.214285714285714,17.98,25.424999999999997,
2018-03-06,38.48571428571428,32.92857142857143,44.785714285714285,25.35,0.0014285714285714286,5.014285714285714,14.220000000000002,19.475,
2018-03-07,35.98571428571429,32.51428571428572,42.285714285714285,32.325,0.05285714285714286,8.4,23.04,31.700000000000003,1.6
2018-03-08,36.357142857142854,33.114285714285714,40.028571428571425,28.999999999999996,0.5742857142857144,7.6000000000000005,19.860000000000003,30.025,1.2
2018-03-09,35.58571428571428,30.185714285714287,42.57142857142857,22.4,0.002857142857142857,8.542857142857143,18.639999999999997,28.525,1.8333333333333333
2018-03-10,36.2,30.95714285714286,41.48571428571428,20.475,0.0014285714285714286,8.685714285714285,17.2,23.575000000000003,2.0
2018-03-11,37.92857142857144,32.01428571428571,45.14285714285713,19.5,0.0,5.957142857142856,14.419999999999998,24.0,
2018-03-12,38.185714285714276,32.31428571428571,44.51428571428572,25.65,0.0,6.028571428571428,14.84,21.3,
2018-03-13,36.542857142857144,32.7,42.67142857142857,30.5,0.11142857142857143,8.771428571428572,19.82,26.225,1.2
2018-03-14,35.4,31.428571428571427,40.34285714285714,20.25,0.04571428571428571,10.257142857142858,20.6,29.475,1.2
2018-03-15,37.4,31.942857142857143,46.728571428571435,21.2,0.005714285714285714,10.371428571428572,19.419999999999998,28.75,
2018-03-16,36.71428571428572,33.17142857142857,44.85714285714285,21.700000000000003,0.0,8.942857142857141,20.580000000000002,33.975,
2018-03-17,35.75714285714285,27.985714285714288,48.24285714285714,13.25,0.01,8.657142857142857,19.0,27.025,
2018-03-18,36.98571428571429,28.24285714285714,47.371428571428574,8.975000000000001,0.0,6.285714285714286,16.020000000000003,23.200000000000003,
2018-03-19,39.00000000000001,31.08571428571429,46.614285714285714,14.525,0.0014285714285714286,3.9285714285714284,11.6,21.225,
2018-03-20,35.41428571428572,30.957142857142856,45.199999999999996,12.225,0.0,5.8428571428571425,13.38,21.45,
2018-03-21,35.07142857142857,30.942857142857143,39.18571428571429,25.35,0.014285714285714287,9.342857142857143,21.660000000000004,30.5,5.1
2018-03-22,38.128571428571426,31.557142857142853,49.67142857142857,27.75,0.4185714285714286,7.728571428571429,15.819999999999999,23.7,4.55
2018-03-23,41.60000000000001,33.91428571428571,49.18571428571429,22.375,0.025714285714285714,5.928571428571429,14.66,21.066666666666666,3.6999999999999997
2018-03-24,42.25714285714286,35.41428571428571,50.0,20.35,0.0,5.742857142857142,13.020000000000001,21.45,1.2
2018-03-25,39.857142857142854,34.214285714285715,48.685714285714276,22.849999999999998,0.0,6.685714285714285,16.060000000000002,22.75,2.0
2018-03-26,39.45714285714286,33.34285714285714,47.4,22.225,0.0,5.471428571428571,14.16,21.475,
2018-03-27,38.214285714285715,33.385714285714286,45.81428571428571,24.175,0.0,3.457142857142857,10.02,,
2018-03-28,42.05714285714286,35.17142857142857,50.08571428571428,34.5,0.017142857142857144,3.642857142857143,9.16,25.0,
2018-03-29,47.89999999999999,40.75714285714286,51.04285714285714,44.125,0.015714285714285715,2.6714285714285713,9.12,,
2018-03-30,50.057142857142864,44.98571428571429,58.58571428571429,46.525000000000006,0.022857142857142854,4.142857142857143,14.0,21.0,
2018-03-31,45.92857142857143,38.971428571428575,57.41428571428572,24.25,0.016666666666666666,6.457142857142857,18.2,23.5,
2018-04-01,49.285714285714285,40.6,58.7,31.85,0.002857142857142857,6.885714285714285,15.26,17.666666666666668,
2018-04-02,39.52857142857143,32.4,55.699999999999996,27.0,0.15,5.2,13.419999999999998,30.0,2.0
2018-04-03,39.75714285714286,34.34285714285714,42.728571428571435,34.7,0.06571428571428571,3.9285714285714284,10.78,15.0,2.766666666666666
2018-04-04,45.9,38.51428571428572,55.542857142857144,40.25,0.10142857142857144,5.814285714285715,24.0,36.275,1.2
2018-04-05,40.41428571428571,34.22857142857143,52.457142857142856,15.774999999999999,0.048571428571428564,10.428571428571429,22.82,35.5,
2018-04-06,43.48571428571428,34.885714285714286,59.2,26.15,0.0071428571428571435,6.557142857142856,19.419999999999998,26.475,
2018-04-07,45.314285714285724,37.028571428571425,57.228571428571435,26.2,0.047142857142857146,5.971428571428572,14.8,21.775,
2018-04-08,38.628571428571426,32.82857142857143,46.814285714285724,15.825,0.0014285714285714286,7.614285714285715,18.8,25.975,
2018-04-09,37.75714285714285,32.1,47.15714285714285,16.450000000000003,0.0,6.3,15.2,23.975,
2018-04-10,42.128571428571426,34.41428571428572,49.357142857142854,29.625,0.005714285714285714,4.857142857142857,13.36,19.433333333333334,
2018-04-11,42.72857142857142,36.528571428571425,48.699999999999996,22.675,0.0,4.442857142857142,11.379999999999999,15.0,
2018-04-12,48.84285714285714,39.0,58.67142857142857,34.775,0.01,4.828571428571429,15.62,27.525,
